id;origem;destino;valor;timestamp
ID07239;ORIG070;DEST922;976.53;2022-06-12
ID05834;ORIG017;DEST691;360.48;2020-01-08
ID01882;ORIG013;DEST190;418.85;2024-05-15
ID04403;ORIG015;DEST904;980.01;2022-11-03
ID07243;ORIG084;DEST183;766.02;2021-04-18
ID07244;ORIG012;DEST556;135.69;2022-12-02
ID07245;ORIG007;DEST699;133.91;2022-02-27
ID07246;ORIG057;DEST523;796.08;2024-07-18
ID07247;ORIG064;DEST668;469.94;2023-10-23
ID07248;ORIG012;DEST698;639.34;2021-04-22
ID07249;ORIG004;DEST008;322.26;2023-01-06
ID07250;ORIG032;DEST256;21.24;2023-08-16
ID07251;ORIG016;DEST192;281.31;2022-11-02
ID07252;ORIG004;DEST969;322.79;2022-10-07
ID07253;ORIG004;DEST726;821.75;2023-05-02
ID07254;ORIG018;DEST083;929.09;2022-06-13
ID07255;ORIG003;DEST440;524.75;2024-11-16
ID07256;ORIG017;DEST961;462.97;2022-02-11
ID07257;ORIG008;DEST142;662.08;2023-09-07
ID07258;ORIG002;DEST719;593.35;2023-03-16
ID07259;ORIG007;DEST864;835.41;2022-01-04
ID07260;ORIG004;DEST349;578.64;2024-05-04
ID07261;ORIG017;DEST109;824.36;2022-03-04
ID07262;ORIG004;DEST556;437.35;2022-02-19
ID07263;ORIG015;DEST437;448.88;2022-01-07
ID00417;ORIG002;DEST262;24.27;2023-05-25
ID07265;ORIG008;DEST802;939.44;2020-02-01
ID07266;ORIG046;DEST046;554.15;2024-06-14
ID07267;ORIG010;DEST245;210.39;2024-03-04
ID07268;ORIG019;DEST067;583.96;2022-08-06
ID07269;ORIG026;DEST496;80.90;2021-10-24
ID07270;ORIG012;DEST582;237.80;2023-07-26
ID07271;ORIG019;DEST539;887.63;2020-04-18
ID07272;ORIG097;DEST021;918.20;2023-01-13
ID07273;ORIG030;DEST797;160.46;2022-06-27
ID07274;ORIG008;DEST827;810.07;2024-09-28
ID07275;ORIG039;DEST389;901.91;2023-11-16
ID07276;ORIG000;DEST569;728.99;2024-03-08
ID02002;ORIG032;DEST245;933.84;2023-12-17
ID07278;ORIG016;DEST150;394.64;2023-12-14
ID07279;ORIG009;DEST236;525.31;2023-08-02
ID07280;ORIG004;DEST972;334.56;2022-02-20
ID07281;ORIG024;DEST812;776.91;2020-05-03
ID07282;ORIG011;DEST282;664.91;2020-08-06
ID07283;ORIG002;DEST592;115.99;2020-03-19
ID07284;ORIG011;DEST512;381.83;2023-05-02
ID07285;ORIG010;DEST543;471.82;2021-06-04
ID06202;ORIG035;DEST507;188.94;2021-09-22
ID07287;ORIG040;DEST957;170.56;2023-08-21
ID02723;ORIG000;DEST896;151.36;2024-04-25
ID07289;ORIG014;DEST887;669.01;2021-07-01
ID07290;ORIG015;DEST953;155.75;2023-05-21
ID07291;ORIG016;DEST611;604.68;2020-09-19
ID07292;ORIG034;DEST329;140.33;2022-04-23
ID07293;ORIG001;DEST350;75.08;2024-03-18
ID07294;ORIG033;DEST142;366.91;2023-10-20
ID07295;ORIG000;DEST729;526.03;2023-09-18
ID07296;ORIG002;DEST085;487.70;2022-04-15
ID07297;ORIG018;DEST785;316.42;2022-10-21
ID07298;ORIG008;DEST270;948.39;2022-08-21
ID07299;ORIG018;DEST786;697.77;2022-08-04
ID07300;ORIG016;DEST023;783.26;2022-07-24
ID07301;ORIG003;DEST802;630.96;2021-03-18
ID07302;ORIG062;DEST380;770.91;2023-10-08
ID07303;ORIG082;DEST190;722.07;2024-08-07
ID07304;ORIG015;DEST247;793.38;2023-10-16
ID07305;ORIG008;DEST268;341.23;2022-10-04
ID07306;ORIG015;DEST036;701.94;2024-02-07
ID07307;ORIG028;DEST736;966.83;2023-07-03
ID07308;ORIG002;DEST825;169.47;2020-07-18
ID07309;ORIG015;DEST627;807.56;2023-12-14
ID07310;ORIG016;DEST478;654.54;2022-09-22
ID07311;ORIG014;DEST954;979.03;2021-09-15
ID07312;ORIG060;DEST889;204.16;2020-05-15
ID07313;ORIG001;DEST956;133.03;2021-04-07
ID07314;ORIG014;DEST608;785.98;2024-11-02
ID07315;ORIG016;DEST670;992.70;2024-09-04
ID07316;ORIG018;DEST842;892.10;2020-02-02
ID07317;ORIG006;DEST139;425.97;2022-05-27
ID07098;ORIG001;DEST226;566.29;2021-04-07
ID07319;ORIG017;DEST534;391.71;2024-01-07
ID07320;ORIG016;DEST712;512.56;2022-04-12
ID07321;ORIG010;DEST047;487.09;2024-10-10
ID00151;ORIG008;DEST206;993.90;2021-12-20
ID07323;ORIG013;DEST671;389.90;2020-11-16
ID07324;ORIG016;DEST862;811.35;2022-08-14
ID07325;ORIG000;DEST683;44.36;2022-05-25
ID07326;ORIG012;DEST993;778.08;2023-05-04
ID07327;ORIG005;DEST926;72.95;2022-07-25
ID02331;ORIG021;DEST234;941.93;2023-03-14
ID07329;ORIG017;DEST156;90.69;2024-06-13
ID07330;ORIG052;DEST247;84.49;2024-01-04
ID07331;ORIG016;DEST043;610.89;2020-04-07
ID07332;ORIG084;DEST491;517.63;2023-09-11
ID01745;ORIG002;DEST771;77.84;2020-03-20
ID00735;ORIG018;DEST553;588.46;2021-10-03
ID06868;ORIG000;DEST759;382.94;2023-07-19
ID07336;ORIG010;DEST169;938.33;2023-04-08
ID02432;ORIG009;DEST864;488.75;2021-07-20
ID07338;ORIG002;DEST250;148.74;2024-03-20
ID07339;ORIG008;DEST679;759.14;2024-08-18
ID07340;ORIG005;DEST483;190.85;2020-01-03
ID07341;ORIG014;DEST909;978.61;2021-09-18
ID07342;ORIG007;DEST650;330.79;2021-06-13
ID07343;ORIG003;DEST073;246.27;2023-05-15
ID07344;ORIG013;DEST799;84.09;2023-10-02
ID07345;ORIG008;DEST228;97.98;2023-04-07
ID02370;ORIG057;DEST262;378.12;2020-06-04
ID07347;ORIG015;DEST318;778.34;2024-05-19
ID07348;ORIG003;DEST281;579.06;2022-06-08
ID07349;ORIG004;DEST304;491.73;2024-10-16
ID07350;ORIG017;DEST464;166.33;2021-03-09
ID07351;ORIG008;DEST492;800.00;2024-07-18
ID05984;ORIG008;DEST841;826.31;2022-11-17
ID07353;ORIG006;DEST710;691.73;2023-12-23
ID07354;ORIG017;DEST546;857.70;2020-02-25
ID07355;ORIG053;DEST652;103.98;2024-09-07
ID07356;ORIG002;DEST647;69.61;2020-07-21
ID07357;ORIG002;DEST073;22.91;2024-03-09
ID07358;ORIG014;DEST950;881.49;2022-06-25
ID07359;ORIG016;DEST044;674.41;2023-12-22
ID07360;ORIG019;DEST872;849.54;2023-12-06
ID07361;ORIG007;DEST673;345.25;2021-03-12
ID07362;ORIG000;DEST570;222.35;2022-06-26
ID07363;ORIG013;DEST169;739.82;2021-09-01
ID07364;ORIG006;DEST384;214.03;2023-09-11
ID02306;ORIG004;DEST420;987.75;2024-04-24
ID07366;ORIG002;DEST148;800.35;2024-08-04
ID07367;ORIG003;DEST980;211.33;2020-10-25
ID07368;ORIG015;DEST933;769.14;2021-10-22
ID02818;ORIG016;DEST162;293.46;2024-05-12
ID07370;ORIG018;DEST998;577.90;2021-08-15
ID07371;ORIG018;DEST130;153.44;2021-02-16
ID07372;ORIG012;DEST910;452.08;2022-01-20
ID07373;ORIG051;DEST860;934.96;2024-07-28
ID07374;ORIG019;DEST482;670.39;2022-07-15
ID07375;ORIG019;DEST034;130.76;2024-08-06
ID07376;ORIG003;DEST227;175.23;2021-07-03
ID07377;ORIG000;DEST593;501.49;2020-03-11
ID07378;ORIG016;DEST623;199.02;2020-09-28
ID07379;ORIG006;DEST949;49.22;2020-04-20
ID07380;ORIG003;DEST214;584.12;2024-04-01
ID07381;ORIG011;DEST378;550.60;2020-02-27
ID07382;ORIG061;DEST725;906.24;2020-06-14
ID07383;ORIG040;DEST644;53.69;2020-02-22
ID07384;ORIG095;DEST819;662.73;2023-07-01
ID07385;ORIG017;DEST625;295.21;2020-09-18
ID07386;ORIG016;DEST622;620.32;2024-03-03
ID07387;ORIG002;DEST341;553.60;2024-10-09
ID07388;ORIG076;DEST215;686.44;2021-02-02
ID07389;ORIG063;DEST757;375.21;2023-03-22
ID07390;ORIG014;DEST527;272.62;2024-08-12
ID07391;ORIG018;DEST927;882.58;2023-09-26
ID07392;ORIG015;DEST009;756.46;2020-10-12
ID07393;ORIG016;DEST010;610.06;2020-06-10
ID07394;ORIG003;DEST866;356.37;2024-07-10
ID07395;ORIG015;DEST552;985.25;2023-04-02
ID07396;ORIG030;DEST672;993.74;2023-09-13
ID07397;ORIG012;DEST806;781.50;2024-12-06
ID07398;ORIG087;DEST653;977.75;2021-06-08
ID06742;ORIG054;DEST904;952.18;2020-11-25
ID07400;ORIG074;DEST579;895.70;2024-05-05
ID07401;ORIG013;DEST927;803.38;2024-10-24
ID07402;ORIG045;DEST698;25.46;2023-11-08
ID07403;ORIG005;DEST520;159.62;2024-05-19
ID07404;ORIG069;DEST390;29.67;2022-05-16
ID07405;ORIG006;DEST287;110.11;2023-08-21
ID07406;ORIG001;DEST204;85.19;2020-08-24
ID07407;ORIG014;DEST300;971.71;2021-11-21
ID07408;ORIG038;DEST133;542.81;2023-09-11
ID07409;ORIG011;DEST895;906.08;2024-03-19
ID07410;ORIG010;DEST327;972.47;2022-11-02
ID07411;ORIG002;DEST329;544.45;2021-04-15
ID07412;ORIG019;DEST694;421.04;2021-09-26
ID07413;ORIG015;DEST017;745.88;2022-04-21
ID07414;ORIG004;DEST362;220.73;2022-01-03
ID07415;ORIG051;DEST890;519.29;2020-09-08
ID07416;ORIG017;DEST649;112.11;2022-07-23
ID07417;ORIG088;DEST616;10.36;2023-08-03
ID07418;ORIG011;DEST123;546.17;2024-03-20
ID07419;ORIG069;DEST128;989.40;2024-06-25
ID07420;ORIG007;DEST975;891.33;2023-09-25
ID07421;ORIG007;DEST528;861.70;2024-04-01
ID07422;ORIG004;DEST100;427.71;2022-01-13
ID07423;ORIG010;DEST074;701.93;2021-10-11
ID07424;ORIG018;DEST126;413.64;2024-07-14
ID07425;ORIG012;DEST833;233.20;2022-06-11
ID07426;ORIG018;DEST656;516.74;2021-02-04
ID07427;ORIG007;DEST893;783.79;2020-12-25
ID07428;ORIG050;DEST166;650.59;2020-07-13
ID07429;ORIG083;DEST321;234.13;2023-05-05
ID07430;ORIG013;DEST010;720.36;2020-02-02
ID07431;ORIG058;DEST329;704.46;2023-04-10
ID07432;ORIG019;DEST116;745.02;2020-05-24
ID00189;ORIG003;DEST902;510.78;2020-11-18
ID07434;ORIG018;DEST690;593.84;2023-05-11
ID07435;ORIG018;DEST338;737.18;2024-02-11
ID07436;ORIG017;DEST642;946.51;2023-12-24
ID07437;ORIG067;DEST574;960.39;2021-02-03
ID07438;ORIG037;DEST748;257.12;2021-10-22
ID07439;ORIG007;DEST645;281.00;2022-11-26
ID07440;ORIG018;DEST606;505.25;2022-07-18
ID07441;ORIG003;DEST233;563.90;2023-02-18
ID07442;ORIG012;DEST657;225.50;2021-06-21
ID07443;ORIG006;DEST539;30.74;2023-03-11
ID07444;ORIG015;DEST620;774.72;2023-07-16
ID07445;ORIG007;DEST466;308.68;2020-07-01
ID00442;ORIG017;DEST415;230.02;2023-01-23
ID07447;ORIG007;DEST325;226.94;2021-10-17
ID07448;ORIG012;DEST362;399.23;2022-04-25
ID07449;ORIG015;DEST209;687.25;2020-08-19
ID07450;ORIG007;DEST355;483.01;2020-01-18
ID07451;ORIG061;DEST402;153.25;2021-06-27
ID07452;ORIG047;DEST587;922.41;2022-07-25
ID07453;ORIG018;DEST400;550.23;2021-12-20
ID07454;ORIG011;DEST982;611.96;2023-11-08
ID07455;ORIG019;DEST120;269.33;2021-09-07
ID07456;ORIG017;DEST445;796.46;2024-07-21
ID07457;ORIG014;DEST837;605.80;2024-06-25
ID07458;ORIG006;DEST761;230.06;2024-08-08
ID07459;ORIG014;DEST108;89.92;2021-01-16
ID07460;ORIG007;DEST077;870.52;2023-09-19
ID07461;ORIG002;DEST742;73.48;2023-01-01
ID07462;ORIG002;DEST889;691.96;2023-04-04
ID07463;ORIG012;DEST467;646.72;2021-11-10
ID07464;ORIG015;DEST051;570.42;2023-01-13
ID07465;ORIG011;DEST298;380.54;2023-06-22
ID07466;ORIG056;DEST050;124.32;2020-07-05
ID07467;ORIG059;DEST142;706.54;2020-11-19
ID07468;ORIG001;DEST044;300.72;2020-02-02
ID07469;ORIG051;DEST306;142.10;2023-04-02
ID02504;ORIG016;DEST471;838.02;2024-10-22
ID07471;ORIG040;DEST819;503.88;2020-05-13
ID07472;ORIG002;DEST322;753.28;2020-02-27
ID07473;ORIG007;DEST826;960.09;2021-08-18
ID07474;ORIG010;DEST689;41.02;2022-02-25
ID07475;ORIG023;DEST476;998.95;2024-06-02
ID07476;ORIG007;DEST475;886.01;2023-09-03
ID02971;ORIG046;DEST800;257.64;2021-06-27
ID07478;ORIG005;DEST149;519.54;2024-10-15
ID07479;ORIG004;DEST827;742.46;2022-02-04
ID07480;ORIG046;DEST654;288.08;2021-03-21
ID07481;ORIG008;DEST189;73.16;2022-06-10
ID07482;ORIG010;DEST844;179.16;2022-12-28
ID07483;ORIG018;DEST388;535.92;2020-03-06
ID07484;ORIG019;DEST182;791.74;2023-01-17
ID07485;ORIG014;DEST074;251.16;2022-06-19
ID07486;ORIG015;DEST565;854.78;2022-01-21
ID07487;ORIG009;DEST694;570.37;2021-06-28
ID07488;ORIG011;DEST585;224.66;2021-10-21
ID07489;ORIG002;DEST388;446.89;2021-06-02
ID03528;ORIG056;DEST253;242.15;2024-02-19
ID07491;ORIG096;DEST482;759.71;2020-03-22
ID06550;ORIG014;DEST833;311.74;2022-05-04
ID07493;ORIG002;DEST934;26.65;2020-10-08
ID07494;ORIG044;DEST442;588.41;2024-01-08
ID07495;ORIG009;DEST870;904.14;2022-01-13
ID07496;ORIG004;DEST317;590.68;2020-07-23
ID07497;ORIG075;DEST268;699.04;2024-01-27
ID07498;ORIG018;DEST978;756.05;2022-06-26
ID07499;ORIG003;DEST204;523.89;2022-02-17
ID07500;ORIG019;DEST324;790.44;2023-07-22
ID07501;ORIG011;DEST730;587.94;2020-11-04
ID07502;ORIG001;DEST509;551.69;2024-11-10
ID07503;ORIG007;DEST664;642.71;2020-02-07
ID00494;ORIG009;DEST526;933.30;2020-09-13
ID07505;ORIG016;DEST443;741.11;2023-07-21
ID07506;ORIG002;DEST740;203.65;2020-06-26
ID07507;ORIG008;DEST909;686.24;2021-03-11
ID07508;ORIG002;DEST920;580.61;2023-02-25
ID07509;ORIG008;DEST208;801.06;2021-08-20
ID01854;ORIG006;DEST799;665.20;2024-01-16
ID07511;ORIG012;DEST199;672.76;2020-06-15
ID07512;ORIG010;DEST493;517.85;2024-06-24
ID07513;ORIG019;DEST470;685.55;2024-12-21
ID07514;ORIG009;DEST689;259.17;2020-02-17
ID07515;ORIG007;DEST244;958.64;2022-04-27
ID07516;ORIG009;DEST955;809.41;2022-11-21
ID07517;ORIG004;DEST046;818.71;2021-10-14
ID07518;ORIG012;DEST857;229.56;2020-12-14
ID07519;ORIG010;DEST767;882.56;2022-02-16
ID07520;ORIG018;DEST022;212.17;2024-06-27
ID07521;ORIG004;DEST475;618.20;2024-04-12
ID04429;ORIG006;DEST479;955.19;2023-09-10
ID07523;ORIG018;DEST856;346.23;2022-03-13
ID07524;ORIG097;DEST677;608.99;2023-02-01
ID07525;ORIG011;DEST471;291.94;2021-02-24
ID07526;ORIG011;DEST047;511.51;2020-04-13
ID07527;ORIG049;DEST492;663.61;2020-05-14
ID07528;ORIG005;DEST151;144.95;2021-07-16
ID07529;ORIG089;DEST021;976.72;2020-12-14
ID07530;ORIG011;DEST526;62.99;2022-11-19
ID07531;ORIG024;DEST468;474.96;2020-06-08
ID07532;ORIG010;DEST083;189.40;2021-01-14
ID07234;ORIG004;DEST505;334.39;2022-10-12
ID07534;ORIG017;DEST442;265.16;2020-09-26
ID07535;ORIG055;DEST266;35.12;2020-10-01
ID07536;ORIG025;DEST973;523.33;2020-05-19
ID07537;ORIG007;DEST855;182.31;2022-04-19
ID07538;ORIG068;DEST894;462.91;2021-08-14
ID02473;ORIG064;DEST965;61.24;2021-05-10
ID00536;ORIG005;DEST373;170.73;2024-10-06
ID07541;ORIG000;DEST803;690.14;2021-06-26
ID07542;ORIG016;DEST819;797.16;2022-02-08
ID07543;ORIG075;DEST136;349.63;2021-07-17
ID07544;ORIG010;DEST083;893.23;2020-08-23
ID07545;ORIG006;DEST605;116.78;2024-09-08
ID07546;ORIG014;DEST534;607.05;2020-09-18
ID07547;ORIG000;DEST411;883.99;2023-12-11
ID07548;ORIG012;DEST868;169.49;2020-03-04
ID07549;ORIG002;DEST945;415.85;2021-04-25
ID00155;ORIG012;DEST582;987.68;2024-02-22
ID07551;ORIG005;DEST680;933.09;2023-02-16
ID07552;ORIG061;DEST376;261.28;2020-12-15
ID07553;ORIG010;DEST041;341.41;2023-01-09
ID07554;ORIG015;DEST387;862.95;2023-08-23
ID07555;ORIG095;DEST644;859.49;2021-06-14
ID07556;ORIG013;DEST158;931.16;2023-09-26
ID07555;ORIG014;DEST916;368.99;2021-03-15
ID07558;ORIG008;DEST984;511.16;2022-06-14
ID07559;ORIG004;DEST822;888.28;2022-05-02
ID07560;ORIG000;DEST150;321.26;2024-07-20
ID07561;ORIG015;DEST422;894.50;2023-05-28
ID07562;ORIG012;DEST810;818.71;2021-09-24
ID07563;ORIG001;DEST351;508.98;2023-11-27
ID07564;ORIG004;DEST777;783.03;2024-06-19
ID03666;ORIG007;DEST101;349.95;2020-03-07
ID07566;ORIG014;DEST825;595.71;2024-08-25
ID00933;ORIG006;DEST305;953.36;2022-05-18
ID07568;ORIG008;DEST485;193.93;2022-09-26
ID00869;ORIG009;DEST989;359.52;2020-05-16
ID07570;ORIG011;DEST923;782.47;2023-03-11
ID07571;ORIG005;DEST524;981.72;2021-02-11
ID07572;ORIG012;DEST089;541.82;2020-01-04
ID00297;ORIG001;DEST898;215.02;2024-01-16
ID03736;ORIG009;DEST654;819.94;2020-04-25
ID07575;ORIG014;DEST233;464.58;2021-09-23
ID07576;ORIG019;DEST729;524.66;2022-06-20
ID07577;ORIG002;DEST165;748.07;2021-05-20
ID07578;ORIG010;DEST977;605.19;2023-02-19
ID00892;ORIG015;DEST765;241.04;2020-05-11
ID07580;ORIG018;DEST342;59.74;2024-06-19
ID07581;ORIG013;DEST365;946.86;2021-10-07
ID07582;ORIG009;DEST081;87.56;2023-12-13
ID07583;ORIG027;DEST279;292.89;2022-10-18
ID07584;ORIG010;DEST743;342.65;2023-12-01
ID07585;ORIG083;DEST928;127.75;2022-12-27
ID07586;ORIG045;DEST477;246.79;2020-01-10
ID07587;ORIG000;DEST259;542.86;2023-01-15
ID07588;ORIG006;DEST431;224.32;2022-09-27
ID07589;ORIG002;DEST958;358.79;2022-10-13
ID07590;ORIG008;DEST302;730.92;2020-12-12
ID07591;ORIG008;DEST061;893.00;2024-05-16
ID07592;ORIG019;DEST217;442.39;2023-03-04
ID07593;ORIG011;DEST861;963.72;2021-11-24
ID07594;ORIG001;DEST363;110.84;2021-12-28
ID07595;ORIG010;DEST707;17.18;2020-06-12
ID07596;ORIG006;DEST437;221.45;2022-11-22
ID07597;ORIG017;DEST024;379.33;2021-07-23
ID07598;ORIG009;DEST952;805.96;2022-08-21
ID07599;ORIG000;DEST797;773.72;2023-07-17
ID07600;ORIG001;DEST963;400.92;2021-09-23
ID07601;ORIG012;DEST766;783.54;2023-08-02
ID01294;ORIG059;DEST317;901.56;2022-09-21
ID07603;ORIG001;DEST113;806.73;2020-07-03
ID07604;ORIG008;DEST621;829.27;2021-12-03
ID07605;ORIG014;DEST480;253.17;2023-08-26
ID04834;ORIG073;DEST713;359.12;2021-09-09
ID02708;ORIG016;DEST650;196.56;2022-09-08
ID07608;ORIG001;DEST533;378.08;2023-08-07
ID07609;ORIG005;DEST281;439.02;2024-01-02
ID07610;ORIG017;DEST059;272.06;2021-10-07
ID07611;ORIG002;DEST949;50.55;2022-12-18
ID07612;ORIG009;DEST183;435.47;2022-10-22
ID07613;ORIG010;DEST448;867.31;2020-12-14
ID07614;ORIG000;DEST934;901.14;2020-09-04
ID07615;ORIG032;DEST279;802.56;2020-11-14
ID07616;ORIG014;DEST233;552.44;2023-01-27
ID02055;ORIG012;DEST505;189.46;2023-07-26
ID07618;ORIG059;DEST667;538.63;2021-05-08
ID07619;ORIG000;DEST041;72.43;2023-05-15
ID00902;ORIG073;DEST266;906.75;2024-04-24
ID07621;ORIG011;DEST191;396.29;2024-04-04
ID07622;ORIG019;DEST368;760.78;2022-03-20
ID07623;ORIG089;DEST613;464.58;2020-01-06
ID00261;ORIG002;DEST493;322.52;2022-11-10
ID05819;ORIG006;DEST544;688.65;2022-04-20
ID07626;ORIG004;DEST951;965.43;2024-12-17
ID07627;ORIG005;DEST095;840.01;2022-12-26
ID07628;ORIG014;DEST925;528.37;2020-09-11
ID07629;ORIG034;DEST612;934.75;2021-11-14
ID07630;ORIG043;DEST690;463.06;2024-06-03
ID07631;ORIG055;DEST376;591.03;2021-09-14
ID07632;ORIG002;DEST840;496.33;2021-05-13
ID07633;ORIG018;DEST319;799.27;2021-01-25
ID07634;ORIG018;DEST166;484.91;2022-04-19
ID07635;ORIG002;DEST531;201.82;2022-02-07
ID07636;ORIG072;DEST076;911.44;2020-03-12
ID07637;ORIG005;DEST781;866.76;2023-03-02
ID07638;ORIG067;DEST265;828.43;2022-02-02
ID07639;ORIG051;DEST092;997.15;2024-01-03
ID07640;ORIG019;DEST533;166.90;2024-01-27
ID07641;ORIG005;DEST345;605.61;2020-04-05
ID07642;ORIG008;DEST867;278.51;2023-05-04
ID07643;ORIG004;DEST744;464.43;2024-12-19
ID07644;ORIG008;DEST747;399.95;2023-04-24
ID07645;ORIG011;DEST457;468.27;2020-09-14
ID07646;ORIG024;DEST491;372.63;2023-09-12
ID07647;ORIG017;DEST597;439.62;2023-05-07
ID07648;ORIG031;DEST542;20.26;2024-04-22
ID07649;ORIG018;DEST661;899.20;2022-11-28
ID07650;ORIG019;DEST796;411.06;2020-02-28
ID02099;ORIG011;DEST144;325.13;2024-11-19
ID07652;ORIG016;DEST276;339.83;2023-06-01
ID07653;ORIG006;DEST163;897.74;2024-08-02
ID07654;ORIG000;DEST666;82.22;2020-06-15
ID07655;ORIG020;DEST483;990.81;2021-08-23
ID07656;ORIG035;DEST758;996.35;2020-01-17
ID07657;ORIG017;DEST152;482.42;2024-04-18
ID07658;ORIG014;DEST583;811.79;2023-10-27
ID07659;ORIG000;DEST508;587.72;2022-12-10
ID07660;ORIG006;DEST523;407.97;2021-07-20
ID07661;ORIG054;DEST066;412.21;2023-05-12
ID07662;ORIG002;DEST008;203.08;2023-12-07
ID07663;ORIG046;DEST814;877.91;2020-12-20
ID07664;ORIG011;DEST409;229.80;2022-10-05
ID07665;ORIG001;DEST262;674.25;2022-11-14
ID07666;ORIG011;DEST704;624.54;2023-02-09
ID07667;ORIG011;DEST071;443.98;2021-01-07
ID07668;ORIG006;DEST052;222.37;2024-03-17
ID07669;ORIG004;DEST524;497.47;2022-01-10
ID01159;ORIG005;DEST594;142.07;2021-12-05
ID02577;ORIG000;DEST002;951.25;2022-12-23
ID07672;ORIG011;DEST231;909.31;2021-08-17
ID07673;ORIG004;DEST155;134.82;2023-11-15
ID07674;ORIG013;DEST671;972.11;2023-01-18
ID07675;ORIG002;DEST821;775.47;2023-07-11
ID07676;ORIG002;DEST892;798.76;2020-07-28
ID07677;ORIG006;DEST172;581.47;2024-07-04
ID07678;ORIG009;DEST895;419.37;2022-06-14
ID07679;ORIG010;DEST339;920.58;2023-07-02
ID07680;ORIG016;DEST933;503.49;2024-09-01
ID07681;ORIG006;DEST549;37.63;2024-10-24
ID07682;ORIG009;DEST885;221.79;2024-02-24
ID07683;ORIG005;DEST647;999.73;2023-06-26
ID07684;ORIG019;DEST484;490.92;2022-05-02
ID07685;ORIG012;DEST379;663.05;2024-04-26
ID07686;ORIG022;DEST451;757.29;2021-01-20
ID07687;ORIG074;DEST708;284.06;2023-08-18
ID07688;ORIG008;DEST278;960.96;2022-12-27
ID07689;ORIG008;DEST256;190.26;2023-12-01
ID07690;ORIG005;DEST143;304.26;2024-05-20
ID07691;ORIG007;DEST950;579.11;2023-06-17
ID07692;ORIG066;DEST520;26.25;2021-09-13
ID07693;ORIG008;DEST441;38.44;2024-11-15
ID07694;ORIG006;DEST649;371.73;2023-04-07
ID07695;ORIG005;DEST437;836.15;2023-03-11
ID07696;ORIG007;DEST356;539.59;2020-03-18
ID07697;ORIG014;DEST377;843.92;2020-04-01
ID07698;ORIG008;DEST574;310.67;2020-07-01
ID07699;ORIG003;DEST062;737.36;2021-03-22
ID07700;ORIG001;DEST155;97.34;2023-04-09
ID07701;ORIG007;DEST597;477.86;2021-10-12
ID07702;ORIG007;DEST860;57.99;2023-07-23
ID07703;ORIG001;DEST848;846.54;2024-11-19
ID07704;ORIG011;DEST004;438.42;2023-06-28
ID07705;ORIG015;DEST062;966.17;2021-03-06
ID07706;ORIG012;DEST980;977.72;2020-07-23
ID07707;ORIG000;DEST631;454.37;2020-02-08
ID07708;ORIG060;DEST091;10.90;2024-08-05
ID07709;ORIG019;DEST301;768.35;2021-10-18
ID07710;ORIG088;DEST078;43.78;2024-05-25
ID07711;ORIG001;DEST168;463.43;2021-07-15
ID07712;ORIG010;DEST237;384.71;2024-06-10
ID07713;ORIG030;DEST846;734.30;2024-05-09
ID07714;ORIG009;DEST671;696.74;2024-05-26
ID07715;ORIG007;DEST386;137.78;2022-04-05
ID07716;ORIG017;DEST063;222.58;2024-11-18
ID07717;ORIG051;DEST509;821.37;2021-05-25
ID07718;ORIG006;DEST831;272.46;2020-11-21
ID07719;ORIG011;DEST781;682.33;2021-11-12
ID07720;ORIG016;DEST063;573.77;2022-07-06
ID07721;ORIG006;DEST446;900.56;2024-07-24
ID07722;ORIG013;DEST167;251.80;2022-06-05
ID07723;ORIG019;DEST233;379.57;2024-10-26
ID07724;ORIG018;DEST906;942.73;2021-05-20
ID07725;ORIG018;DEST284;207.60;2022-08-06
ID07726;ORIG007;DEST951;197.33;2021-06-17
ID07727;ORIG015;DEST373;406.73;2023-02-23
ID07728;ORIG006;DEST525;349.33;2023-07-14
ID03417;ORIG093;DEST313;65.53;2020-08-21
ID07730;ORIG000;DEST553;63.11;2024-11-27
ID07731;ORIG005;DEST382;873.58;2024-07-01
ID07732;ORIG015;DEST912;379.30;2021-10-20
ID07733;ORIG013;DEST788;866.84;2020-01-22
ID07734;ORIG015;DEST321;245.41;2020-03-02
ID07735;ORIG010;DEST954;991.17;2020-01-03
ID07736;ORIG015;DEST716;524.15;2024-10-23
ID07737;ORIG009;DEST039;72.19;2023-04-05
ID07738;ORIG014;DEST192;600.97;2020-03-14
ID07739;ORIG014;DEST637;694.37;2020-09-17
ID07740;ORIG012;DEST576;861.08;2020-04-06
ID07741;ORIG006;DEST342;335.24;2020-12-03
ID07742;ORIG000;DEST926;477.09;2023-01-10
ID07743;ORIG017;DEST314;267.43;2020-12-12
ID07744;ORIG009;DEST721;151.37;2024-09-16
ID07745;ORIG012;DEST324;222.59;2024-09-12
ID07746;ORIG025;DEST747;524.02;2024-06-05
ID07747;ORIG016;DEST288;651.02;2022-10-12
ID07748;ORIG016;DEST493;35.40;2022-11-13
ID07749;ORIG017;DEST156;631.54;2021-07-22
ID07750;ORIG005;DEST925;385.77;2021-04-03
ID07751;ORIG007;DEST870;345.36;2024-09-14
ID07752;ORIG019;DEST955;982.69;2023-05-09
ID07753;ORIG019;DEST122;649.72;2023-08-23
ID07754;ORIG002;DEST531;13.54;2022-06-04
ID07755;ORIG010;DEST161;137.54;2023-05-23
